,ID,,,,STUDY TITLE,,,,COMPKEY,,"UNITID/
UNITID2",,,"DIR
FLOW",LANE,START DATE,AMPK,,PMPK,AWDT,,ADT,,,"WEEK
DAYS",DAYS
,213224,,,,"M L KING JR WAY S, N/O S EDMUNDS ST",,,,11540,,08303/0480,,,S,STANDARD,11-Dec-2007,396,,728,"7,390",,"7,083",,,5,7
,214478,,,,"M L KING JR WAY S, N/O S EDMUNDS ST",,,,11540,,08303/0480,,,S,STANDARD,18-Jun-2008,451,,864,"8,710",,"8,419",,,5,7
,214596,,,,"M L KING JR WAY S, N/O S EDMUNDS ST",,,,11540,,08303/0480,,,N,STANDARD,10-Jul-2008,791,,626,"9,749",,"9,053",,,5,7
,215609,,,,"M L KING JR WAY S, N/O S HENDERSON ST",,,,11570,,08303/0880,,,S,STANDARD,31-Dec-2008,552,,900,"10,375",,"10,187",,,4,6
,215306,,,,"M L KING JR WAY S, N/O S JUDKINS ST",,,,11507,,08293/0110,,,S,STANDARD,29-Oct-2008,457,,719,"6,848",,"6,362",,,5,7
,215310,,,,"M L KING JR WAY S, N/O S MASSACHUSETTS ST",,,,163714,,08293/0140,,,S,STANDARD,29-Oct-2008,492,,775,"7,429",,"6,905",,,5,7
,209568,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,18-May-2006,459,,377,"5,448",,"5,256",,,5,7
,209569,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,18-May-2006,274,,564,"5,631",,"5,428",,,5,7
,209802,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,15-Jun-2006,301,,580,"5,869",,"5,643",,,5,7
,209906,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,13-Jul-2006,417,,446,"5,666",,"5,418",,,5,7
,209907,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,13-Jul-2006,313,,605,"6,472",,0,,,5,5
,210083,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,10-Aug-2006,292,,519,"5,350",,"5,186",,,5,7
,212797,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,13-Sep-2007,494,,435,"6,058",,"5,788",,,5,7
,212798,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,13-Sep-2007,323,,590,"6,355",,"6,072",,,5,7
,213140,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,11-Oct-2007,526,,453,"6,247",,"6,017",,,5,7
,212918,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,11-Oct-2007,363,,649,"6,589",,"6,315",,,5,7
,213138,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,26-Nov-2007,653,,514,"7,075",,"6,487",,,5,7
,213141,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,26-Nov-2007,417,,762,"7,482",,"6,879",,,5,7
,213257,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,18-Dec-2007,572,,524,"7,074",,"6,613",,,5,7
,213292,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,18-Dec-2007,257,,346,"4,578",,"4,342",,,5,7
,213337,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,10-Jan-2008,698,,518,"7,134",,"6,681",,,5,7
,213338,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,10-Jan-2008,395,,802,"7,676",,"7,390",,,5,7
,213507,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,21-Feb-2008,697,,529,"7,466",,"7,138",,,5,7
,213508,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,21-Feb-2008,413,,922,"8,023",,"7,668",,,5,7
,213691,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,13-Mar-2008,729,,544,"7,757",,"7,299",,,5,7
,213692,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,13-Mar-2008,416,,866,"8,332",,"7,884",,,5,7
,213857,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,10-Apr-2008,451,,880,"8,810",,"8,399",,,5,7
,214090,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,15-May-2008,462,,888,"9,030",,"8,605",,,5,7
,214147,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,28-May-2008,820,,618,"8,897",,"8,370",,,5,7
,214438,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,12-Jun-2008,428,,856,"8,737",,"8,452",,,5,7
,214519,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,30-Jun-2008,701,,594,"8,402",,"7,695",,,4,6
,214583,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,10-Jul-2008,454,,855,"8,777",,"8,363",,,5,7
,214817,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,14-Aug-2008,673,,596,"8,462",,"8,154",,,5,7
,214818,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,14-Aug-2008,495,,902,"9,106",,"8,748",,,5,7
,215008,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,11-Sep-2008,473,,954,"9,684",,"9,220",,,5,7
,215009,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,11-Sep-2008,863,,605,"8,882",,"8,336",,,5,7
,215424,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,N,STANDARD,13-Nov-2008,904,,622,"8,857",,"8,565",,,5,7
,215425,,,,"M L KING JR WAY S, S/O S BRADFORD ST",,,,11530,,08303/0390,,,S,STANDARD,13-Nov-2008,467,,935,"9,160",,"8,733",,,5,7
,215787,,,,"M L KING JR WAY S, S/O S CLOVERDALE ST",,,,11569,,08303/0860,,,N,STANDARD,21-Jan-2009,680,,692,"9,342",,"9,276",,,5,7
,215610,,,,"M L KING JR WAY S, S/O S HENDERSON ST",,,,11571,,08303/0900,,,N,STANDARD,31-Dec-2008,710,,907,"11,356",,"11,051",,,4,6
,208380,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,N,STANDARD,05-Dec-2005,614,,702,"8,497",,0,,,5,5
,208383,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,S,STANDARD,05-Dec-2005,466,,676,"7,647",,"7,766",,,5,7
,210012,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,N,STANDARD,01-Aug-2006,417,,471,"6,638",,"6,889",,,5,7
,210013,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,S,STANDARD,01-Aug-2006,453,,693,"8,149",,"8,566",,,5,7
,213226,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,S,STANDARD,11-Dec-2007,473,,801,"8,752",,"8,659",,,5,7
,213225,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,N,STANDARD,11-Dec-2007,651,,644,"8,726",,"8,483",,,5,7
,214765,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,N,STANDARD,07-Aug-2008,708,,763,"10,819",,"10,571",,,5,7
,214766,,,,"M L KING JR WAY S, S/O S HOLLY ST",,,,11558,,08303/0670,,,S,STANDARD,07-Aug-2008,606,,992,"11,088",,"10,927",,,5,7
,206322,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,09-Mar-2005,685,,579,"7,006",,"6,654",,,5,7
,206323,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,09-Mar-2005,411,,680,"6,757",,"6,413",,,5,7
,208985,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,01-Mar-2006,699,,550,"6,930",,"6,518",,,5,7
,208986,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,01-Mar-2006,429,,674,"6,638",,"6,278",,,5,7
,211532,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,12-Mar-2007,676,,537,"6,653",,"6,201",,,5,7
,211533,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,12-Mar-2007,389,,652,"6,331",,"5,953",,,5,7
,213740,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,17-Mar-2008,689,,524,"6,786",,"6,312",,,5,7
,213741,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,17-Mar-2008,395,,664,"6,453",,"6,082",,,5,7
,216126,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,19-Mar-2009,674,,601,"7,256",,"6,741",,,5,7
,216127,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,19-Mar-2009,414,,682,"6,538",,"6,129",,,5,7
,218387,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,08-Mar-2010,752,,630,"7,200",,"6,699",,,5,7
,218388,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,08-Mar-2010,425,,672,"6,545",,"6,145",,,5,7
,302305,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,15-Mar-2011,441,,702,"6,977",,"6,540",,,5,7
,302303,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,15-Mar-2011,647,,593,"6,952",,"6,548",,,5,7
,307052,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,19-Mar-2012,736,,592,"7,301",,"6,936",,,5,7
,310868,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,S,STANDARD,22-Mar-2013,410,,758,"7,153",,"6,725",,,5,7
,310867,,,,"M L KING JR WAY S, S/O S JACKSON ST",,,,11502,,08293/0040,,,N,STANDARD,22-Mar-2013,628,,591,"6,834",,"6,441",,,5,7
,215305,,,,"M L KING JR WAY S, S/O S JUDKINS ST",,,,11508,,08293/0130,,,N,STANDARD,29-Oct-2008,861,,608,"7,929",,"7,269",,,5,7
,304021,,,,"M L KING JR WAY S, S/O S JUDKINS ST",,,,11508,,08293/0130,,,N,STANDARD,29-Sep-2011,775,,623,"7,697",,"7,259",,,5,7
,304171,,,,"M L KING JR WAY S, S/O S JUDKINS ST",,,,11508,,08293/0130,,,S,STANDARD,26-Oct-2011,494,,904,"7,930",,"7,329",,,5,7
,310991,,,,"M L KING JR WAY S, S/O S JUDKINS ST",,,,11508,,08293/0130,,,S,STANDARD,23-Apr-2013,425,,799,"7,677",,"7,280",,,5,7
,310990,,,,"M L KING JR WAY S, S/O S JUDKINS ST",,,,11508,,08293/0130,,,N,STANDARD,23-Apr-2013,707,,629,"7,662",,"7,243",,,5,7
,215309,,,,"M L KING JR WAY S, S/O S MASSACHUSETTS ST",,,,11511,,08293/0170,,,N,STANDARD,29-Oct-2008,"1,001",,600,"8,314",,"7,576",,,5,7
,311358,,,,"M L KING JR WAY S, S/O S MCCLELLAN ST",,,,11519,,08293/0280,,,S,STANDARD,21-May-2013,285,,561,"5,137",,"4,792",,,4,6
,311357,,,,"M L KING JR WAY S, S/O S MCCLELLAN ST",,,,11519,,08293/0280,,,N,STANDARD,21-May-2013,484,,312,"4,418",,"4,054",,,4,6
,206841,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,N,STANDARD,04-May-2005,665,,902,"11,766",,"11,782",,,5,7
,206842,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,S,STANDARD,04-May-2005,676,,"1,045","13,261",,0,,,5,5
,209470,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,N,STANDARD,08-May-2006,632,,673,"9,642",,"9,581",,,5,7
,209471,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,S,STANDARD,08-May-2006,571,,890,"10,790",,0,,,5,5
,211904,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,S,STANDARD,03-May-2007,563,,722,"10,396",,"10,210",,,5,7
,212061,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,N,STANDARD,23-May-2007,644,,719,"10,412",,"9,987",,,4,6
,214034,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,S,STANDARD,06-May-2008,720,,"1,025","13,508",,"13,267",,,5,7
,214134,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,N,STANDARD,19-May-2008,822,,893,"12,250",,"11,834",,,5,7
,216556,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,N,STANDARD,06-May-2009,912,,972,"13,766",,"13,427",,,5,7
,216557,,,,"M L KING JR WAY S, S/O S NORFOLK ST",,,,11576,,08303/0980,,,S,STANDARD,06-May-2009,807,,"1,244","15,188",,"14,986",,,5,7
,215487,,,,"M L KING JR WAY S, S/O S OTHELLO ST",,,,11561,,08299/0730,,,N,STANDARD,24-Nov-2008,954,,874,"12,121",,"11,621",,,3,5
,215488,,,,"M L KING JR WAY S, S/O S OTHELLO ST",,,,11561,,08299/0730,,,S,STANDARD,24-Nov-2008,726,,"1,209","13,081",,"12,587",,,3,5
,311356,,,,"M L KING JR WAY S, S/O S WALKER ST",,,,11516,,08293/0220,,,N,STANDARD,21-May-2013,672,,468,"6,222",,"5,674",,,4,6
,310988,,,,"M L KING JR WAY, N/O E ALDER ST",,,,11483,,08291/0030,,,S,STANDARD,23-Apr-2013,589,,922,"8,542",,"7,972",,,5,7
,310987,,,,"M L KING JR WAY, N/O E ALDER ST",,,,11483,,08291/0030,,,N,STANDARD,23-Apr-2013,799,,718,"8,041",,"7,417",,,5,7
,215233,,,,"M L KING JR WAY, N/O E CHERRY ST",,,,11486,,08291/0070,,,S,STANDARD,22-Oct-2008,438,,645,"5,715",,"5,336",,,5,7
,311769,,,,"M L KING JR WAY, N/O E PINE ST",,,,11492,,08291/0160,,,N,STANDARD,08-Aug-2013,555,,696,"7,506",,"6,975",,,5,7
,215237,,,,"M L KING JR WAY, N/O E UNION ST",,,,11490,,08291/0140,,,S,STANDARD,22-Oct-2008,335,,417,"4,136",,"3,838",,,5,7
,206967,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,18-May-2005,789,,643,"7,649",,"7,055",,,5,7
,206968,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,18-May-2005,501,,683,"6,868",,"6,344",,,5,7
,209208,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,29-Mar-2006,836,,646,"7,671",,"7,070",,,5,7
,209209,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,29-Mar-2006,481,,732,"6,983",,"6,435",,,5,7
,211766,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,16-Apr-2007,832,,658,"7,661",,"7,054",,,5,7
,211782,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,16-Apr-2007,472,,716,"6,804",,"6,304",,,5,7
,214657,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,17-Jul-2008,376,,688,"6,535",,"6,140",,,5,7
,214656,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,17-Jul-2008,614,,608,"7,176",,"6,774",,,5,7
,215240,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,22-Oct-2008,515,,760,"6,971",,"6,470",,,5,7
,217375,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,20-Aug-2009,519,,609,"7,109",,"6,731",,,5,7
,217376,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,20-Aug-2009,367,,673,"6,502",,"6,131",,,5,7
,300903,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,27-Oct-2010,817,,656,"7,535",,"6,998",,,5,7
,300906,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,27-Oct-2010,522,,736,"7,047",,"6,509",,,5,7
,303674,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,20-Jul-2011,390,,666,"6,518",,"6,206",,,5,7
,303673,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,20-Jul-2011,563,,608,"6,942",,"6,580",,,5,7
,309124,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,17-Sep-2012,880,,656,"7,793",,"7,268",,,5,7
,309430,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,23-Oct-2012,399,,558,"5,397",,"4,923",,,5,7
,311739,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,N,STANDARD,01-Aug-2013,600,,627,"7,392",,"6,989",,,5,7
,311773,,,,"M L KING JR WAY, N/O E YESLER WAY",,,,11481,,08291/0010,,,S,STANDARD,08-Aug-2013,394,,731,"6,888",,"6,423",,,5,7
,215232,,,,"M L KING JR WAY, S/O E CHERRY ST",,,,11485,,08291/0060,,,N,STANDARD,22-Oct-2008,841,,631,"7,659",,"7,077",,,5,7
,215236,,,,"M L KING JR WAY, S/O E UNION ST",,,,11489,,08291/0110,,,N,STANDARD,22-Oct-2008,679,,565,"6,359",,"5,893",,,5,7
,215732,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Jan-2009,473,,927,"9,148",,"8,703",,,4,6
,215899,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,12-Feb-2009,508,,972,"9,408",,"9,060",,,4,6
,216093,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,12-Mar-2009,500,,991,"9,845",,"9,184",,,5,7
,216354,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Apr-2009,532,,"1,023","10,046",,"9,581",,,5,7
,216621,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,14-May-2009,495,,974,"9,958",,"9,511",,,5,7
,216854,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Jun-2009,502,,927,"9,853",,"9,419",,,5,7
,217116,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Jul-2009,478,,845,"9,377",,"9,182",,,5,7
,217332,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,13-Aug-2009,502,,879,"9,348",,"9,006",,,5,7
,217453,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,10-Sep-2009,504,,932,"9,843",,"9,295",,,5,7
,217725,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Oct-2009,495,,922,"9,437",,"8,963",,,5,7
,217894,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,12-Nov-2009,506,,948,"9,398",,"8,860",,,5,7
,218025,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,10-Dec-2009,500,,911,"9,433",,"8,858",,,5,7
,218139,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,14-Jan-2010,534,,"1,000","10,010",,"9,314",,,4,6
,218260,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Feb-2010,516,,912,"9,298",,"8,868",,,4,6
,218489,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Mar-2010,497,,904,"9,312",,"8,918",,,5,7
,218657,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Apr-2010,529,,919,"9,673",,"9,195",,,5,7
,218822,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,13-May-2010,500,,938,"9,751",,"9,284",,,5,7
,300320,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,22-Jul-2010,767,,"1,382","15,188",,"14,559",,,5,7
,300470,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,19-Aug-2010,475,,717,"8,471",,"8,275",,,5,7
,300661,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Sep-2010,491,,934,"9,609",,"8,963",,,5,7
,302489,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Nov-2010,472,,859,"8,847",,"8,472",,,5,7
,301238,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Dec-2010,508,,869,"8,993",,"8,554",,,5,7
,301497,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,20-Jan-2011,477,,877,"9,073",,"8,565",,,5,7
,301628,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,10-Feb-2011,501,,931,"9,332",,"8,814",,,5,7
,302327,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,17-Mar-2011,492,,917,"9,461",,"9,035",,,5,7
,302609,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,18-Apr-2011,770,,"1,332","14,206",,"13,692",,,5,7
,303411,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Jun-2011,485,,879,"9,626",,"9,205",,,5,7
,303624,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,14-Jul-2011,499,,883,"9,446",,"8,916",,,5,7
,303809,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Aug-2011,564,,"1,055","10,761",,"10,329",,,5,7
,303991,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,22-Sep-2011,544,,"1,083","10,361",,0,,,5,5
,304147,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,20-Oct-2011,506,,"1,089","10,296",,"9,570",,,5,7
,304858,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,22-Dec-2011,504,,838,"8,507",,"7,989",,,4,6
,304944,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,25-Jan-2012,497,,999,"9,701",,"9,088",,,5,7
,305976,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Feb-2012,505,,955,"9,424",,"8,861",,,4,6
,307060,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Mar-2012,468,,950,"9,307",,"8,751",,,5,7
,308192,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,18-Jun-2012,507,,945,"9,758",,"9,220",,,5,7
,308674,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,25-Jul-2012,483,,929,"9,559",,"9,104",,,5,7
,308882,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Aug-2012,471,,888,"9,248",,"8,896",,,5,7
,309142,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,13-Sep-2012,974,,655,"9,667",,"9,079",,,5,7
,309414,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Oct-2012,853,,"1,744","15,830",,"15,454",,,5,7
,309541,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,15-Nov-2012,506,,989,"9,649",,"9,007",,,5,7
,309714,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,10-Jan-2013,463,,943,"9,201",,"8,617",,,5,7
,310223,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,14-Feb-2013,453,,922,"9,177",,"8,706",,,4,6
,310907,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,21-Mar-2013,483,,934,"9,470",,"9,002",,,5,7
,310933,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,11-Apr-2013,535,,959,"10,420",,"10,060",,,5,7
,311316,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-May-2013,490,,915,"9,682",,"9,303",,,5,7
,311534,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,19-Jun-2013,574,,913,"9,438",,"9,045",,,5,7
,311681,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Jul-2013,482,,891,"9,326",,0,,,5,5
,311826,,,,"M L KING JR WR WAY S, N/O S ANDOVER ST",,,,11530,,08303/0390,,,S,STANDARD,16-Aug-2013,495,,882,"9,399",,"9,068",,,5,7
